IdCodigoBarras;IdProducto;CodigoBarras;ID_Sucursal
243;5441;7702003992933;30571
244;516;7702605100569;30571
245;431;7702184010075;30571
246;2201;7706569009562;30571
247;8185;368;30571
248;5440;4005808315109;30571
250;7627;7501056339234;30571
251;5564;4005808352630;30571
252;8178;360;30571
253;7607;7702006922401;30571
254;10222;7702277156505;30571
255;8641;7702502019735;30571
256;7230;4005808315093;30571
257;7229;4005808321216;30571
259;3186;7702132009748;30571
260;10707;7861004350408;30571
261;415;7703377000040;30571
262;5031;7702045525038;30571
263;4195;4005808179879;30571
265;10985;7702626168371;30571
266;7283;7707200907506;30571
267;7234;4005808515042;30571
268;5866;7861008511522;30571
269;7953;7702433228954;30571
270;2989;7707172687802;30571
271;7731;7707200905205;30571
272;7241;4005808922130;30571
273;2676;7702057070540;30571
274;9802;17709990290889;30571
275;4435;7797394000091;30571
276;213;7703234100296;30571
277;7237;7702277074298;30571
278;7238;7702277074304;30571
280;7239;7702277074359;30571
281;7240;7702277074373;30571
282;7120;650240003974;30571
283;8051;7707019482126;30571
284;1660;7702057402945;30571
285;12;7703186555823;30571
287;2650;7703038050209;30571
288;10374;7709656171364;30571
289;7920;255422;30571
290;9409;7707200901290;30571
291;7245;7702277120919;30571
292;7428;;30571
293;10188;7704768000144;30571
294;9592;7707019384017;30571
295;12331;7702123004813;30571
296;1372;7702884010436;30571
297;10865;7702045563733;30571
298;7469;7707355400518;30571
299;10389;7702870101681;30571
300;8213;7702113689983;30571
301;1009;7705451000151;30571
302;417;7703377000064;30571
303;2877;7703038065425;30571
304;8395;APLICACION;30571
305;6741;7703166001029;30571
306;7741;7703166001227;30571
307;8854;7702605106837;30571
308;7742;7707177970060;30571
309;976;7707177970077;30571
311;2885;7703038010050;30571
313;5356;7702796830009;30571
315;4886;7707231001204;30571
317;983;7707177972156;30571
318;9852;7703381102259;30571
319;7246;7702277120964;30571
320;10541;7703186032409;30571
321;7800;7704412100633;30571
322;568;7702605101825;30571
323;7416;7707228362356;30571
324;7247;7702277131403;30571
325;3444;7361819980062;30571
326;7329;7702132009557;30571
327;382;7703889009616;30571
328;5139;7702026032944;30571
329;5096;7702003247224;30571
330;5382;7703281009924;30571
331;7989;7707281040130;30571
332;11359;7703186031198;30571
333;9058;7702010420887;30571
336;8670;7707200901801;30571
337;7922;7707019459081;30571
338;6022;7702010611131;30571
340;4782;7707145300639;30571
341;807;7703763650545;30571
342;9334;7702195114052;30571
343;5033;7702045524956;30571
344;7670;7707300932163;30571
345;7249;7509546061306;30571
346;3495;7707175840327;30571
347;8276;7509546060613;30571
348;8144;7707062800083;30571
349;8871;7590019001660;30571
350;5483;7702560010934;30571
351;6797;7702035892706;30571
352;3887;7702771006009;30571
353;9157;7703234102405;30571
354;7927;7706263004047;30571
355;7952;7702433229579;30571
356;5954;7702186000418;30571
357;5953;7702186000425;30571
358;5952;7702186000432;30571
359;5951;7702186000449;30571
360;5950;7702186000456;30571
361;5949;7702186000463;30571
362;7933;7702186001323;30571
363;7944;7702186020089;30571
364;593;7702605102327;30571
365;9648;7702973031533;30571
366;1808;7795368054439;30571
367;7954;7702433261678;30571
368;4659;7702433228039;30571
369;7960;7702433228084;30571
370;7961;7702433228107;30571
371;7962;770702433217316;30571
372;10514;5391523056304;30571
373;10515;8018190089363;30571
374;10169;7703712030459;30571
375;10397;7707019469875;30571
376;2458;7707200900071;30571
377;10189;7501007532554;30571
379;1737;7702132004439;30571
380;6552;041333014630;30571
381;4797;7707228360345;30571
382;1443;7706263004030;30571
383;2104;7703454820646;30571
384;1856;7702605100170;30571
385;7501;7705922111041;30571
386;8105;7702057060992;30571
387;10192;7509546074405;30571
388;6341;7707200908930;30571
389;8278;7707239275737;30571
390;3131;7707200909203;30571
391;8128;7704412500013;30571
392;8129;200023816;30571
393;8624;7707300934754;30571
394;6410;7707200909999;30571
395;4044;7702035468154;30571
396;5682;7702425538719;30571
397;9525;7707329200304;30571
398;5398;7702045513196;30571
399;5398;7702045402445;30571
400;7838;7707329200120;30571
401;8382;7702027435836;30571
402;10564;7702195114069;30571
403;5563;4005808041817;30571
405;924;7706310000176;30571
406;9953;7702354941680;30571
408;8195;5391523050005;30571
409;11806;13032020;30571
410;7645;079400300546;30571
411;8893;7703689031183;30571
412;8169;7709990346374;30571
413;9269;7707300935041;30571
414;8164;7707277580121;30571
415;9547;7501033959967;30571
416;7277;7702045539578;30571
417;2449;7702418003583;30571
418;8561;7702870100622;30571
420;5141;7702044184052;30571
421;7852;7707019463552;30571
422;1594;7702057070656;30571
423;8174;356;30571
425;7655;7702010631382;30571
426;6798;7702035892676;30571
427;1022;7706569001337;30571
428;10122;42277064;30571
429;9094;7705959881351;30571
430;8181;363;30571
431;8182;364;30571
432;7358;7702027478604;30571
433;7426;7703381101702;30571
434;8075;7707019420418;30571
435;8679;7707200907070;30571
436;10622;7702870101650;30571
437;9306;7707200906998;30571
438;10362;7506306241183;30571
439;9252;7707348530390;30571
440;1212;7703546191807;30571
441;8073;7502253070739;30571
442;8199;;30571
443;8526;7702003003325;30571
444;10124;42277040;30571
445;9890;7707348530468;30571
446;9765;7861006110482;30571
447;10560;7702870402900;30571
448;9661;7707200909616;30571
449;8025;7707019312676;30571
450;297;7703381003372;30571
451;345;7702195000058;30571
452;587;7702605102044;30571
453;7776;;30571
454;5115;7501056326180;30571
455;8202;7702870403778;30571
456;4261;7703864000102;30571
457;1948;7702057074005;30571
458;2428;7705451000069;30571
459;3385;7707067510314;30571
460;8532;7591257000873;30571
461;912;7707056200035;30571
462;7833;000011524007;30571
463;8217;7709990383638;30571
464;9115;7707200900613;30571
466;5418;7702113016529;30571
467;9992;7702027479632;30571
468;8450;7707355400686;30571
469;9428;7702277148104;30571
470;7952;7702433229548;30571
471;5392;7702003247118;30571
472;7697;7702195719189;30571
473;3483;7705959881092;30571
474;9406;7707200902037;30571
475;9901;7702425800892;30571
476;5869;7702027478673;30571
477;7660;7702010420832;30571
478;56;7896255702850;30571
479;994;7707173600312;30571
480;8919;7707359210014;30571
481;1039;7706569000804;30571
482;9522;7702057160807;30571
483;3243;7707232094038;30571
484;351;77011497;30571
485;8616;7707357200109;30571
486;3907;7702118303044;30571
487;5442;4005808850839;30571
488;10538;7702123008811;30571
489;556;7702605102303;30571
491;8982;7707327210015;30571
493;3906;7702118303075;30571
494;9147;7509546060453;30571
495;6277;7702057077068;30571
496;7477;7707300934143;30571
497;3946;7702057082178;30571
498;8448;7707016404930;30571
499;7257;7702425549562;30571
500;8300;7706263993587;30571
501;8306;7707236678098;30571
502;8139;7702045530063;30571
503;4891;7707231001020;30571
504;8314;7702045530186;30571
505;7900;7707348530017;30571
506;7970;7704987009171;30571
507;2036;7707177970916;30571
508;9097;7707236670153;30571
509;8356;7706569022080;30571
510;6248;7705471100121;30571
511;7782;;30571
512;7878;210;30571
513;4005;7501056330293;30571
514;4365;7707145300233;30571
515;7242;7702277109235;30571
516;4662;7702433292665;30571
517;9502;7707016405258;30571
518;1779;7702184560020;30571
519;2804;7702418003989;30571
520;164;7702123822349;30571
521;10715;2500;30571
522;8345;7707313280008;30571
523;8346;7707313280015;30571
524;11778;7704768004654;30571
525;8981;7702057013066;30571
527;7216;7891010557553;30571
528;8911;7506195167120;30571
529;1223;3587381199990;30571
530;9452;7707355054032;30571
531;8349;7707019301908;30571
532;1006;7705451002308;30571
533;9422;7703252020941;30571
534;4204;4005808200108;30571
535;9466;7702010111556;30571
536;9369;013770999029088;30571
537;2515;7703197053035;30571
538;1342;7703153001124;30571
539;12189;7702277151906;30571
540;9357;7702973042584;30571
541;8056;7707186010894;30571
542;7298;7702031800675;30571
544;5386;75027513;30571
545;4238;7702133002090;30571
546;9511;7361819980178;30571
547;10130;7702123010784;30571
548;3894;7703332003611;30571
549;5028;7702045525045;30571
550;10887;7704768000151;30571
551;1297;7703752040081;30571
552;4173;7702003009389;30571
553;8936;7702354937362;30571
554;811;7703763270620;30571
555;9250;25252525;30571
556;8400;1987;30571
557;8401;1105;30571
558;211;7703234100425;30571
559;3538;7707200902990;30571
560;1429;7706263200203;30571
561;6464;7707188220208;30571
562;10254;7703763467013;30571
563;7635;7791293020297;30571
564;930;7706440000206;30571
565;3186;7702132009724;30571
566;4079;300080826546;30571
567;8409;100019906;30571
568;38;7703186269201;30571
569;557;7702605101498;30571
570;8637;7702094000227;30571
571;2298;7702057019761;30571
572;7042;7791293008868;30571
573;5673;7702026310363;30571
574;8315;7702045530070;30571
575;524;7702605102693;30571
576;9290;7702044230346;30571
577;8687;4042809273366;30571
578;3624;7891010963729;30571
579;8412;7707177970039;30571
580;8392;7703763393107;30571
581;8427;0101;30571
582;8428;7707228360147;30571
583;8430;7702277135364;30571
584;8433;7706142707045;30571
585;8029;7707019337105;30571
586;8443;7702560006395;30571
588;8449;7803510002631;30571
589;8006;7707019313109;30571
590;8454;7707181188123;30571
591;2798;55325000488;30571
592;8458;7702027424090;30571
593;7392;7702354931674;30571
594;11047;7709990706284;30571
595;8491;7704805000106;30571
596;8580;7704412855069;30571
597;9271;7707200909357;30571
598;9065;7707019481020;30571
599;8543;4987205900488;30571
600;8546;1111;30571
601;6736;7891010875725;30571
602;10715;7702010420962;30571
603;5834;7707288821060;30571
604;8555;100015803;30571
605;8559;4015630064519;30571
606;8925;7702626170374;30571
607;7038;7702044174435;30571
608;8512;11401;30571
609;8567;7506309899053;30571
610;8569;1023965;30571
611;1728;7707263001708;30571
612;8600;7702186020553;30571
613;7882;13;30571
614;7873;8801038123097;30571
615;10451;19900;30571
616;10452;7702031169352;30571
617;10453;7798181640018;30571
618;10454;7702120010169;30571
619;8196;5391523050029;30571
620;10456;7702026146320;30571
621;2248;7702605104437;30571
622;10457;7702184010822;30571
623;10458;7707232099354;30571
624;10459;7703546430005;30571
625;10498;1;30571
626;10370;100022274;30571
627;3813;7707260160217;30571
628;8100;7701021111227;30571
629;2812;7705366103022;30571
630;6355;7896015520045;30571
631;9846;7702045555318;30571
632;10527;7702132511500;30571
633;9679;200034171;30571
634;9679;7707200909968;30571
635;11589;7702635566793;30571
636;11590;7702044264891;30571
637;2876;7703038095811;30571
638;11867;7591044005623;30571
639;10464;7702010920516;30571
640;7441;770201042083277;30571
641;2031;7703445030153;30571
642;10483;200032723;30571
643;3477;7706569022455;30571
644;10484;7702354944148;30571
645;12006;7702450031018;30571
646;791;7703763280520;30571
647;9505;7707329732232;30571
648;9505;7703889155542;30571
649;9505;7707274721572;30571
650;9505;8901117228795;30571
651;10804;7707336721274;30571
652;10930;7500435120050;30571
653;10485;6954723151799;30571
654;10486;6920951900058;30571
655;10487;6936874202643;30571
656;10488;6957588519100;30571
657;10489;2900;30571
658;1688;7702057017361;30571
659;746;7703763190119;30571
660;10270;8433042001803;30571
661;2913;7702207101117;30571
662;8523;7702870071427;30571
663;2072;7706024001087;30571
664;2091;7707177972125;30571
665;829;7703763410620;30571
667;3204;7703763469017;30571
668;4187;7702003016240;30571
670;10497;5010706009295;30571
671;510;7702605101061;30571
672;499;7702605100309;30571
673;517;7702605100675;30571
674;532;7702605100927;30571
675;2447;7705959012663;30571
676;10500;7707355053394;30571
677;10501;7707355053363;30571
678;3009;7707229970161;30571
679;1770;7703445070029;30571
680;6405;7707200909869;30571
681;2089;7702502214901;30571
682;7830;7707232092003;30571
683;3453;7707232093420;30571
685;1696;7702057840419;30571
686;10028;7702678081116;30571
687;10028;7702678081123;30571
688;10028;7702678081130;30571
689;10028;7702678081147;30571
690;10506;7705959881412;30571
691;9274;7702001104017;30571
692;10416;7702010420931;30571
693;6715;7891024123560;30571
694;6715;7891024123577;30571
695;11147;7703712035737;30571
696;8322;7702207316870;30571
697;1754;7702132006495;30571
698;7407;7702057843755;30571
699;10269;7702057077280;30571
700;11982;7702277045984;30571
701;11983;7704768001707;30571
702;1881;7706569000026;30571
703;4371;7707145300301;30571
704;8799;7707179990530;30571
705;9130;7707267907501;30571
706;11843;7702037102919;30571
708;10898;75062613;30571
709;8475;7703153028176;30571
710;3811;7707260160033;30571
711;9344;7707241095583;30571
712;10518;7702057062514;30571
713;10236;7704412186477;30571
714;8493;7706569021038;30571
716;8269;7703432423425;30571
717;1730;7610211220109;30571
718;10346;7702207573976;30571
719;11594;7501033961540;30571
720;10521;7702044246439;30571
721;1870;7702605102471;30571
722;10526;7707355053516;30571
723;11821;7707355055626;30571
725;10530;7702057061692;30571
726;4279;7702010970788;30571
727;10191;7702870071465;30571
728;3947;7702057081027;30571
729;12120;7702031278269;30571
730;4166;4005800137556;30571
731;4166;7804955003634;30571
732;7309;7702031604136;30571
733;10532;7702057073503;30571
734;5835;7707228361847;30571
735;5835;7707288820926;30571
736;8251;8427030003153;30571
738;10439;8901117228771;30571
739;11111;7800020184314;30571
740;11086;7702044258029;30571
741;752;7703763170128;30571
742;752;7703763994151;30571
743;10394;7707189521243;30571
744;9766;7707189521250;30571
745;10317;7702870063071;30571
746;10317;7702870404775;30571
747;9917;100013384;30571
748;10537;3014260014445;30571
749;8422;7501001100285;30571
750;615;7702605102655;30571
751;7710;7707200907889;30571
752;10540;4500;30571
753;1086;7702870000540;30571
754;7570;7702870004128;30571
755;10544;7791293025889;30571
756;7707;7705959881122;30571
757;10546;1222;30571
758;9719;7707355053721;30571
759;7359;7702027478642;30571
760;9041;7706263200654;30571
761;57;7896255702638;30571
762;10548;7707200901948;30571
763;11865;7707342950019;30571
764;11114;4048846010148;30571
765;7669;7707300932156;30571
766;10552;7707200908763;30571
767;11082;7702215304081;30571
768;11443;7709990089691;30571
769;3493;7707019381320;30571
770;3493;7707175841515;30571
771;10556;7415100474454;30571
772;1393;7704588000010;30571
773;10557;7704588000775;30571
774;10571;7702098028982;30571
775;5438;7707181150335;30571
776;6622;7707294450155;30571
777;9096;7709830214085;30571
778;9096;7707348530048;30571
779;10809;7702006201520;30571
780;10580;7704190000231;30571
781;10581;7704190355621;30571
782;10582;7704190000255;30571
783;9008;1010;30571
784;2053;7705959005009;30571
785;8850;7702057061371;30571
786;8544;010112;30571
787;8544;8901117023727;30571
788;2605;7702605105564;30571
789;10588;7703038067146;30571
790;10596;650240035166;30571
791;10597;650240032431;30571
792;10589;1036769;30571
793;10592;7705451000045;30571
794;2391;3700039500287;30571
795;11012;7702006202923;30571
796;7371;7702027440182;30571
797;10594;7702006200912;30571
798;10594;770200620091277;30571
799;8096;7701021111821;30571
800;10595;7702123011231;30571
801;2751;7707189520659;30571
802;64;7896548140185;30571
803;10598;650240003950;30571
804;10599;650240032356;30571
805;10600;650240030840;30571
807;10602;650240028199;30571
808;10603;7702003007392;30571
809;10808;7509546074429;30571
810;12333;7702277121695;30571
811;1032;7706569000088;30571
812;1215;77013873;30571
813;8274;7707177971586;30571
814;10604;20000;30571
815;10768;42277071;30571
816;10606;7703712034563;30571
817;10607;7703712030275;30571
818;10608;7708942151912;30571
819;11015;75066444;30571
820;1021;7706569001344;30571
821;2661;7703038050391;30571
822;10611;200036423;30571
823;10612;100024557;30571
824;8680;4891228530136;30571
825;2414;7703546066204;30571
826;3801;7702027040252;30571
827;1407;7704588000331;30571
828;7411;7702057707729;30571
829;7411;7703197051062;30571
830;3069;7705451000021;30571
831;421;7707355050249;30571
832;10620;7707176463518;30571
833;1348;7703153002404;30571
834;10621;7702870072431;30571
835;9169;7790440321447;30571
836;8063;7707019402100;30571
837;2641;7703038050032;30571
838;2035;7501043100564;30571
839;11133;41215;30571
840;1228;7702635620426;30571
841;2654;7703038045182;30571
842;11089;7702026177546;30571
843;10627;7891010010591;30571
845;1652;7702057073596;30571
847;12023;7707035581650;30571
848;12384;022000018465;30571
849;7514;7702354932824;30571
850;1675;7702057074364;30571
852;1860;7702605101214;30571
853;8103;7701021114174;30571
854;1862;7702605101344;30571
855;1863;7702605101603;30571
856;1867;7702605102181;30571
857;9897;7795323001218;30571
858;1872;7702605102846;30571
859;1875;7703363000771;30571
860;1880;7705922108041;30571
861;3424;7702057073541;30571
862;1888;7705959001100;30571
863;1890;7705959003708;30571
864;1900;7705959001308;30571
865;1905;9002260003402;30571
866;6041;650240004681;30571
867;1909;7702134105202;30571
868;1911;7703153000097;30571
869;1912;7703153003296;30571
870;1918;7703153000509;30571
871;2794;7707263002354;30571
872;6851;7702024025733;30571
873;3117;9002260015634;30571
874;10623;8901175025510;30571
875;10610;7613035652583;30571
876;1940;7702057070564;30571
877;7753;;30571
878;6706;75034238;30571
879;9743;7703432423807;30571
880;1956;7702057075927;30571
881;1957;7702057076122;30571
882;1958;7702134901101;30571
884;6979;7702026340254;30571
885;8119;7702057085506;30571
886;43;7703186518101;30571
887;2070;7702057078706;30571
888;2071;7702057078690;30571
889;7342;7702018960903;30571
890;2092;7702057844066;30571
891;1071;7702870001974;30571
892;2112;7703763188031;30571
893;2130;7702057070366;30571
894;2150;7702123832638;30571
895;2154;7703153013288;30571
896;2169;7706263210103;30571
897;2196;7702057070328;30571
898;8253;27707331801579;30571
899;2202;7706569009579;30571
900;2205;7703234101934;30571
901;2206;7703234101958;30571
902;2217;7730698002774;30571
903;2218;7730698335087;30571
904;2219;7702132037055;30571
905;2229;7591044403764;30571
906;10874;7704412118928;30571
907;9347;7703363005547;30571
908;2238;7702132006532;30571
909;2243;7702605102075;30571
910;2245;7702605104284;30571
911;7265;650240026744;30571
912;2257;7707234231363;30571
913;2308;7705959010034;30571
914;2321;7702057044862;30571
915;8026;7707019355314;30571
916;2352;7702635178576;30571
917;2353;7702635178583;30571
918;2379;7703153016067;30571
919;9776;7707249332895;30571
920;2386;7702870002902;30571
921;2392;7702057074869;30571
922;2450;7501050615358;30571
923;6030;650240004605;30571
924;2466;7702870002896;30571
925;7754;;30571
926;7266;650240026768;30571
927;401;7703889123596;30571
928;2497;7703381001613;30571
929;1702;7702057534295;30571
930;5663;75025922;30571
931;2537;7706569002884;30571
932;2540;7730698334400;30571
933;2547;7702057071066;30571
934;2561;7702057074678;30571
935;8377;7702425549524;30571
936;8751;7702006000420;30571
937;2569;7707288820322;30571
938;2577;7706569000378;30571
939;8372;7509546060569;30571
940;2631;7707177972040;30571
941;2635;7501007417493;30571
942;2640;7703038050018;30571
943;635;7707210530169;30571
944;2642;7703038050056;30571
945;2643;7703038050063;30571
946;2644;7703038050117;30571
947;10624;3838957060863;30571
948;2646;7703038050131;30571
949;2647;7703038050155;30571
950;2648;7703038050179;30571
951;10463;7702010911200;30571
952;10686;7702010470486;30571
953;2651;7703038050230;30571
954;11773;7703186031860;30571
955;2653;7703038050254;30571
956;10672;7591005996762;30571
957;2655;7703038050278;30571
959;1947;7702057073565;30571
960;8066;7707019459036;30571
961;2659;7703038050377;30571
962;2660;7703038050384;30571
963;9071;22222;30571
964;2930;7703763200856;30571
966;2664;7703038050513;30571
967;10431;7702006201827;30571
968;106;7321837701650;30571
969;2667;7703038050575;30571
970;2668;7703038050582;30571
971;2670;7703038050285;30571
972;2684;7705959881399;30571
973;2707;7703153018856;30571
974;2709;7703153014711;30571
975;2738;7702870003169;30571
976;2739;7702870003145;30571
977;8970;100005996;30571
978;8646;6666;30571
979;2827;7703763780235;30571
980;2828;7703763780211;30571
981;2829;7703763780242;30571
982;7968;7707186010740;30571
983;2845;7707320980052;30571
984;3647;7703377000132;30571
985;6416;650240010088;30571
986;2854;7702605106318;30571
987;7261;650240014581;30571
988;2868;7702605106578;30571
989;2871;7703153020170;30571
990;2907;7703283401528;30571
991;10429;7703546095808;30571
992;7953;7702433229241;30571
993;9496;7707300935225;30571
994;2916;;30571
995;2937;7703863167295;30571
996;2953;7707200900668;30571
997;2963;7707200900651;30571
998;8444;7702661351523;30571
999;2981;7702605106936;30571
1000;2982;7702605106875;30571
1001;2985;30768607302;30571
1002;11910;7702011081216;30571
1003;2630;7702605105601;30571
1004;11569;7702011014269;30571
1005;8524;7702184011058;30571
1006;7953;7702433273398;30571
1007;2998;7707177972682;30571
1008;3003;7706569000507;30571
1009;3023;7702057075583;30571
1010;3066;7703038050223;30571
1011;3070;7705451003190;30571
1012;3072;7707278000819;30571
1013;2482;7707204490851;30571
1014;7507;7702132008628;30571
1015;3105;7704941110264;30571
1016;3136;7702605107346;30571
1017;3142;7702605105809;30571
1018;3144;7703432422152;30571
1019;3145;7702123002123;30571
1020;3152;7702635175681;30571
1021;3799;7702027047442;30571
1022;9144;7891024134405;30571
1023;3520;7707193642170;30571
1024;3233;7703283401702;30571
1025;3234;7702870004722;30571
1026;8901;7702195057298;30571
1027;3236;7702123000488;30571
1028;3257;7702057078782;30571
1029;3258;7702057073961;30571
1030;3261;7702973029738;30571
1031;3262;7702973029745;30571
1032;3265;7703038050421;30571
1033;3268;7702195095085;30571
1035;3270;7702195041518;30571
1036;7269;7702045534832;30571
1037;3273;7702195077494;30571
1038;3276;7707172688953;30571
1040;3283;7702057830311;30571
1041;3284;7702057835217;30571
1042;8990;7702277110347;30571
1043;3295;7702605107285;30571
1044;7269;7702045526615;30571
1045;10460;15900;30571
1046;9105;7707200901870;30571
1047;3302;7707200901849;30571
1048;3313;7441145401056;30571
1049;3319;7707351596277;30571
1051;7270;7702045534825;30571
1052;1541;7702502278002;30571
1053;3361;7702973041075;30571
1054;9404;7707200905175;30571
1055;3373;7702502017946;30571
1056;3374;7702502017953;30571
1057;3384;7707067510062;30571
1058;3389;7706263000742;30571
1059;3390;7706263000759;30571
1060;9851;7703038066477;30571
1061;9810;7707200900996;30571
1062;7444;7501037600018;30571
1063;7755;;30571
1064;10578;7509552826524;30571
1065;7274;7702045539622;30571
